time(ms);FP;FP(%);FPL_CMD;FRP_A(kPa);FRP_A(kPa);FRP_A_CMD(kPa);LP_FUEL_SW;FLPA(kPa);FLP_DSD(kPa);FLP_V(V);FP_RELAY;FRP(kPa);FRP_DSD(kPa)
911655;On;41.09;Off;162240.0;163040.0;162920.0;Not Low;458.5;765.0;2.33;On;163050.0;163020.0
911707;On;41.09;Off;162352.0;162650.0;162900.0;Not Low;458.5;765.0;2.34;On;162990.0;163010.0
911746;On;41.09;Off;162456.0;162650.0;162900.0;Not Low;459.0;765.0;2.34;On;162920.0;162990.0
911775;On;41.09;Off;162568.0;162650.0;162900.0;Not Low;459.0;765.0;2.34;On;162850.0;162980.0
911805;On;41.09;Off;162672.0;162650.0;162900.0;Not Low;458.5;765.0;2.35;On;162780.0;162970.0
911834;On;41.09;Off;162784.0;162650.0;162900.0;Not Low;458.0;765.0;2.35;On;162720.0;162960.0
911865;On;41.09;Off;162888.0;162650.0;162900.0;Not Low;457.5;765.0;2.35;On;162650.0;162950.0
911894;On;41.09;Off;163000.0;162650.0;162900.0;Not Low;457.0;765.0;2.35;On;162680.0;162940.0
911925;On;41.09;Off;163104.0;162650.0;162900.0;Not Low;457.0;765.0;2.35;On;162710.0;162890.0
911954;On;41.01;Off;163216.0;162650.0;162900.0;Not Low;456.5;765.0;2.35;On;162730.0;162840.0
911985;On;40.92;Off;163320.0;162650.0;162900.0;Not Low;456.0;765.0;2.35;On;162760.0;162790.0
912030;On;40.84;Off;163216.0;163720.0;163030.0;Not Low;455.5;765.0;2.34;On;162790.0;162740.0
912061;On;40.76;Off;163104.0;163720.0;163030.0;Not Low;455.0;765.0;2.34;On;162820.0;162690.0
912090;On;40.68;Off;163000.0;163720.0;163030.0;Not Low;454.5;765.0;2.34;On;162850.0;162650.0
912135;On;40.60;Off;162888.0;163720.0;163030.0;Not Low;454.0;765.0;2.34;On;162870.0;162600.0
912165;On;40.52;Off;162784.0;163720.0;163030.0;Not Low;453.5;765.0;2.34;On;162900.0;162550.0
912209;On;40.44;Off;162672.0;163720.0;163030.0;Not Low;453.0;765.0;2.33;On;162930.0;162500.0
912241;On;40.36;Off;162568.0;163720.0;163030.0;Not Low;452.5;765.0;2.33;On;162820.0;162450.0
912272;On;40.28;Off;162456.0;163720.0;163030.0;Not Low;451.5;765.0;2.33;On;162710.0;162500.0
912301;On;40.32;Off;162352.0;163720.0;163030.0;Not Low;451.0;765.0;2.32;On;162610.0;162550.0
912344;On;40.36;Off;162240.0;163720.0;163030.0;Not Low;450.5;765.0;2.32;On;162500.0;162600.0
912376;On;40.40;Off;162280.0;162930.0;162950.0;Not Low;450.0;765.0;2.31;On;162390.0;162650.0
912421;On;40.44;Off;162320.0;162930.0;162950.0;Not Low;449.5;765.0;2.31;On;162280.0;162700.0
912452;On;40.48;Off;162360.0;162930.0;162950.0;Not Low;449.0;765.0;2.30;On;162170.0;162740.0
912482;On;40.52;Off;162400.0;162930.0;162950.0;Not Low;450.5;765.0;2.30;On;162070.0;162790.0
912526;On;40.56;Off;162440.0;162930.0;162950.0;Not Low;451.5;765.0;2.30;On;161960.0;162840.0
912556;On;40.60;Off;162488.0;162930.0;162950.0;Not Low;453.0;765.0;2.30;On;161850.0;162890.0
912586;On;40.64;Off;162528.0;162930.0;162950.0;Not Low;454.0;765.0;2.31;On;162010.0;162940.0
912631;On;40.68;Off;162568.0;162930.0;162950.0;Not Low;455.5;765.0;2.31;On;162170.0;162960.0
912661;On;40.70;Off;162608.0;162930.0;162950.0;Not Low;457.0;765.0;2.32;On;162330.0;162980.0
912691;On;40.73;Off;162648.0;162930.0;162950.0;Not Low;458.0;765.0;2.32;On;162490.0;163010.0
912721;On;40.75;Off;162648.0;163040.0;162930.0;Not Low;459.5;765.0;2.33;On;162650.0;163030.0
912766;On;40.78;Off;162648.0;163040.0;162930.0;Not Low;460.5;765.0;2.33;On;162810.0;163050.0
912811;On;40.80;Off;162648.0;163040.0;162930.0;Not Low;462.0;765.0;2.34;On;162970.0;163070.0
912840;On;40.83;Off;162648.0;163040.0;162930.0;Not Low;461.5;765.0;2.34;On;163130.0;163090.0
912870;On;40.85;Off;162648.0;163040.0;162930.0;Not Low;461.5;765.0;2.35;On;163290.0;163120.0
912901;On;40.88;Off;162648.0;163040.0;162930.0;Not Low;461.0;765.0;2.34;On;163450.0;163140.0
912931;On;40.90;Off;162648.0;163040.0;162930.0;Not Low;460.5;765.0;2.34;On;163320.0;163160.0
912961;On;40.93;Off;162648.0;163040.0;162930.0;Not Low;460.5;765.0;2.33;On;163190.0;163170.0
912991;On;40.95;Off;162648.0;163040.0;162930.0;Not Low;460.0;765.0;2.33;On;163050.0;163190.0
913021;On;40.98;Off;162648.0;163040.0;162930.0;Not Low;459.5;765.0;2.33;On;162920.0;163200.0
913051;On;41.01;Off;162680.0;162650.0;163240.0;Not Low;459.0;765.0;2.32;On;162790.0;163220.0
913096;On;41.03;Off;162704.0;162650.0;163240.0;Not Low;459.0;765.0;2.32;On;162660.0;163230.0
913126;On;41.06;Off;162736.0;162650.0;163240.0;Not Low;458.5;765.0;2.32;On;162530.0;163240.0
913156;On;41.09;Off;162760.0;162650.0;163240.0;Not Low;459.0;765.0;2.31;On;162390.0;163260.0
913186;On;41.12;Off;162792.0;162650.0;163240.0;Not Low;459.5;765.0;2.31;On;162260.0;163270.0
913231;On;41.14;Off;162816.0;162650.0;163240.0;Not Low;460.0;765.0;2.31;On;162130.0;163290.0
913261;On;41.17;Off;162848.0;162650.0;163240.0;Not Low;460.5;765.0;2.31;On;162180.0;163300.0
913291;On;41.20;Off;162872.0;162650.0;163240.0;Not Low;461.0;765.0;2.31;On;162230.0;163290.0
913322;On;41.18;Off;162904.0;162650.0;163240.0;Not Low;461.5;765.0;2.31;On;162290.0;163290.0
913352;On;41.16;Off;162928.0;162650.0;163240.0;Not Low;462.0;765.0;2.31;On;162340.0;163280.0
913381;On;41.14;Off;162968.0;162650.0;163120.0;Not Low;462.5;765.0;2.31;On;162390.0;163280.0
913412;On;41.12;Off;163008.0;162650.0;163120.0;Not Low;463.0;765.0;2.32;On;162440.0;163270.0
913441;On;41.10;Off;163048.0;162650.0;163120.0;Not Low;463.5;765.0;2.32;On;162490.0;163260.0
913486;On;41.09;Off;163088.0;162650.0;163120.0;Not Low;463.5;765.0;2.32;On;162550.0;163260.0
913531;On;41.07;Off;163128.0;162650.0;163120.0;Not Low;463.0;765.0;2.32;On;162600.0;163250.0
913561;On;41.05;Off;163160.0;162650.0;163120.0;Not Low;463.0;765.0;2.32;On;162650.0;163250.0
913591;On;41.03;Off;163200.0;162650.0;163120.0;Not Low;462.5;765.0;2.33;On;162690.0;163240.0
913621;On;41.02;Off;163240.0;162650.0;163120.0;Not Low;462.5;765.0;2.33;On;162730.0;163250.0
913652;On;41.08;Off;163280.0;162650.0;163120.0;Not Low;462.5;765.0;2.34;On;162770.0;163260.0
913682;On;41.14;Off;163320.0;162650.0;163120.0;Not Low;462.0;765.0;2.34;On;162810.0;163280.0
913711;On;41.20;Off;163336.0;163720.0;163200.0;Not Low;462.0;765.0;2.34;On;162850.0;163290.0
913742;On;41.27;Off;163344.0;163720.0;163200.0;Not Low;461.5;765.0;2.35;On;162880.0;163300.0
913771;On;41.33;Off;163360.0;163720.0;163200.0;Not Low;461.5;765.0;2.35;On;162920.0;163310.0
913816;On;41.39;Off;163368.0;163720.0;163200.0;Not Low;461.0;765.0;2.36;On;162960.0;163320.0
913845;On;41.45;Off;163384.0;163720.0;163200.0;Not Low;460.5;765.0;2.36;On;163000.0;163340.0
913876;On;41.51;Off;163400.0;163720.0;163200.0;Not Low;460.0;765.0;2.36;On;163040.0;163350.0
913906;On;41.58;Off;163408.0;163720.0;163200.0;Not Low;459.5;765.0;2.36;On;163080.0;163360.0
913936;On;41.64;Off;163424.0;163720.0;163200.0;Not Low;459.0;765.0;2.36;On;163120.0;163380.0
913967;On;41.63;Off;163432.0;163720.0;163200.0;Not Low;458.5;765.0;2.36;On;163160.0;163390.0
914011;On;41.61;Off;163448.0;163720.0;163200.0;Not Low;458.0;765.0;2.36;On;163200.0;163410.0
914041;On;41.60;Off;163448.0;163040.0;163460.0;Not Low;457.5;765.0;2.36;On;163240.0;163420.0
914072;On;41.59;Off;163448.0;163040.0;163460.0;Not Low;457.0;765.0;2.36;On;163290.0;163440.0
914116;On;41.57;Off;163448.0;163040.0;163460.0;Not Low;456.5;765.0;2.37;On;163330.0;163450.0
914146;On;41.56;Off;163448.0;163040.0;163460.0;Not Low;456.0;765.0;2.37;On;163370.0;163470.0
914176;On;41.55;Off;163448.0;163040.0;163460.0;Not Low;455.5;765.0;2.37;On;163410.0;163480.0
914206;On;41.53;Off;163448.0;163040.0;163460.0;Not Low;454.5;765.0;2.36;On;163450.0;163500.0
914236;On;41.52;Off;163448.0;163040.0;163460.0;Not Low;454.0;765.0;2.36;On;163440.0;163510.0
914267;On;41.51;Off;163448.0;163040.0;163460.0;Not Low;453.5;765.0;2.36;On;163420.0;163500.0
914311;On;41.48;Off;163448.0;163040.0;163460.0;Not Low;453.0;765.0;2.36;On;163410.0;163480.0
914356;On;41.46;Off;163448.0;163040.0;163460.0;Not Low;452.5;765.0;2.36;On;163400.0;163470.0
914386;On;41.43;Off;163488.0;163040.0;163440.0;Not Low;451.5;765.0;2.36;On;163390.0;163460.0
914431;On;41.40;Off;163528.0;163040.0;163440.0;Not Low;451.0;765.0;2.36;On;163370.0;163450.0
914476;On;41.38;Off;163568.0;163040.0;163440.0;Not Low;450.5;765.0;2.35;On;163360.0;163430.0
914506;On;41.35;Off;163608.0;163040.0;163440.0;Not Low;451.5;765.0;2.35;On;163350.0;163420.0
914536;On;41.33;Off;163648.0;163040.0;163440.0;Not Low;453.0;765.0;2.35;On;163330.0;163410.0
914567;On;41.30;Off;163680.0;163040.0;163440.0;Not Low;454.0;765.0;2.35;On;163320.0;163390.0
914611;On;41.28;Off;163720.0;163040.0;163440.0;Not Low;455.5;765.0;2.35;On;163250.0;163380.0
914641;On;41.25;Off;163760.0;163040.0;163440.0;Not Low;456.5;765.0;2.35;On;163190.0;163370.0
914685;On;41.22;Off;163800.0;163040.0;163440.0;Not Low;457.5;765.0;2.35;On;163120.0;163370.0
914746;On;41.20;Off;163840.0;163040.0;163440.0;Not Low;459.0;765.0;2.35;On;163050.0;163360.0
914791;On;41.17;Off;163720.0;163450.0;163220.0;Not Low;460.0;765.0;2.35;On;162990.0;163360.0
914835;On;41.15;Off;163600.0;163450.0;163220.0;Not Low;461.5;765.0;2.35;On;162920.0;163350.0
914868;On;41.12;Off;163480.0;163450.0;163220.0;Not Low;462.5;765.0;2.35;On;162850.0;163340.0
914911;On;41.10;Off;163360.0;163450.0;163220.0;Not Low;462.5;765.0;2.35;On;162780.0;163340.0
914941;On;41.07;Off;163248.0;163450.0;163220.0;Not Low;462.5;765.0;2.35;On;162720.0;163330.0
914986;On;41.05;Off;163128.0;163450.0;163220.0;Not Low;462.5;765.0;2.35;On;162650.0;163330.0
915031;On;41.02;Off;163008.0;163450.0;163220.0;Not Low;462.5;765.0;2.35;On;162650.0;163320.0
915061;On;41.00;Off;162888.0;163450.0;163220.0;Not Low;462.0;765.0;2.35;On;162650.0;163310.0
915091;On;41.03;Off;162768.0;163450.0;163220.0;Not Low;462.0;765.0;2.36;On;162650.0;163300.0
915121;On;41.06;Off;162648.0;163450.0;163220.0;Not Low;462.0;765.0;2.36;On;162650.0;163290.0
915152;On;41.09;Off;162728.0;163040.0;163250.0;Not Low;462.0;765.0;2.36;On;162650.0;163280.0
915196;On;41.13;Off;162808.0;163040.0;163250.0;Not Low;462.0;765.0;2.36;On;162650.0;163260.0
915226;On;41.16;Off;162888.0;163040.0;163250.0;Not Low;462.0;765.0;2.37;On;162650.0;163250.0
915271;On;41.20;Off;162968.0;163040.0;163250.0;Not Low;461.5;765.0;2.37;On;162650.0;163240.0
915331;On;41.23;Off;163048.0;163040.0;163250.0;Not Low;461.0;765.0;2.37;On;162650.0;163230.0
915361;On;41.26;Off;163128.0;163040.0;163250.0;Not Low;460.5;765.0;2.37;On;162650.0;163220.0
915391;On;41.29;Off;163208.0;163040.0;163250.0;Not Low;460.0;765.0;2.37;On;162760.0;163210.0
915436;On;41.33;Off;163288.0;163040.0;163250.0;Not Low;459.5;765.0;2.37;On;162860.0;163220.0
915466;On;41.32;Off;163368.0;163040.0;163250.0;Not Low;459.0;765.0;2.37;On;162970.0;163220.0
915511;On;41.32;Off;163448.0;163040.0;163250.0;Not Low;458.5;765.0;2.37;On;163080.0;163230.0
915541;On;41.31;Off;163448.0;163040.0;163340.0;Not Low;458.0;765.0;2.37;On;163180.0;163240.0
915572;On;41.31;Off;163448.0;163040.0;163340.0;Not Low;457.5;765.0;2.37;On;163290.0;163240.0
915616;On;41.30;Off;163448.0;163040.0;163340.0;Not Low;457.0;765.0;2.37;On;163400.0;163250.0
915646;On;41.30;Off;163448.0;163040.0;163340.0;Not Low;457.5;765.0;2.37;On;163510.0;163260.0
915676;On;41.29;Off;163448.0;163040.0;163340.0;Not Low;458.5;765.0;2.37;On;163610.0;163270.0
915706;On;41.29;Off;163448.0;163040.0;163340.0;Not Low;459.0;765.0;2.36;On;163720.0;163270.0
915736;On;41.28;Off;163448.0;163040.0;163340.0;Not Low;460.0;765.0;2.35;On;163640.0;163280.0
915766;On;41.28;Off;163448.0;163040.0;163340.0;Not Low;460.5;765.0;2.35;On;163560.0;163290.0
915796;On;41.27;Off;163448.0;163040.0;163340.0;Not Low;461.0;765.0;2.34;On;163480.0;163300.0
915826;On;41.26;Off;163448.0;163040.0;163340.0;Not Low;462.0;765.0;2.33;On;163400.0;163320.0
915856;On;41.24;Off;163448.0;163040.0;163380.0;Not Low;462.5;765.0;2.32;On;163320.0;163330.0
915901;On;41.24;Off;163448.0;163040.0;163380.0;Not Low;463.5;765.0;2.31;On;163250.0;163340.0
915931;On;41.22;Off;163448.0;163040.0;163380.0;Not Low;464.0;765.0;2.31;On;163170.0;163350.0
915961;On;41.21;Off;163448.0;163040.0;163380.0;Not Low;462.5;765.0;2.30;On;163090.0;163360.0
915991;On;41.20;Off;163448.0;163040.0;163380.0;Not Low;461.0;765.0;2.29;On;163010.0;163380.0
916036;On;41.19;Off;163448.0;163040.0;163380.0;Not Low;460.0;765.0;2.29;On;162930.0;163390.0
916066;On;41.18;Off;163448.0;163040.0;163380.0;Not Low;458.5;765.0;2.29;On;162940.0;163400.0
916096;On;41.17;Off;163448.0;163040.0;163380.0;Not Low;457.0;765.0;2.29;On;162950.0;163400.0
916126;On;41.19;Off;163448.0;163040.0;163380.0;Not Low;455.5;765.0;2.28;On;162960.0;163400.0
916156;On;41.22;Off;163448.0;163040.0;163380.0;Not Low;454.0;765.0;2.28;On;162970.0;163400.0
916186;On;41.24;Off;163448.0;163450.0;163270.0;Not Low;453.0;765.0;2.28;On;162990.0;163400.0
916247;On;41.26;Off;163448.0;163450.0;163270.0;Not Low;451.5;765.0;2.28;On;163000.0;163400.0
916277;On;41.29;Off;163448.0;163450.0;163270.0;Not Low;450.0;765.0;2.28;On;163010.0;163400.0
916306;On;41.31;Off;163448.0;163450.0;163270.0;Not Low;451.0;765.0;2.27;On;163020.0;163400.0
916336;On;41.34;Off;163448.0;163450.0;163270.0;Not Low;452.0;765.0;2.27;On;163030.0;163400.0
916366;On;41.36;Off;163448.0;163450.0;163270.0;Not Low;453.0;765.0;2.28;On;163040.0;163400.0
916397;On;41.38;Off;163448.0;163450.0;163270.0;Not Low;454.0;765.0;2.28;On;163080.0;163400.0
916426;On;41.41;Off;163448.0;163450.0;163270.0;Not Low;454.5;765.0;2.29;On;163120.0;163380.0
916456;On;41.40;Off;163448.0;163450.0;163270.0;Not Low;455.5;765.0;2.29;On;163160.0;163370.0
916486;On;41.39;Off;163448.0;163450.0;163270.0;Not Low;456.5;765.0;2.30;On;163200.0;163350.0
916531;On;41.38;Off;163448.0;163450.0;163310.0;Not Low;457.5;765.0;2.30;On;163240.0;163330.0
