time(ms);FP;FP(%);FPL_CMD;FRP_A(kPa);FRP_A(kPa);FRP_A_CMD(kPa);LP_FUEL_SW;FLPA(kPa);FLP_DSD(kPa);FLP_V(V);FP_RELAY;FRP(kPa);FRP_DSD(kPa);RPM(1/min);FPM(%);FPM_STAT;FRP_ABS(kPa);FRP_V(V);FRT(°C);FRT_V(V);FUELMON_RDY;F_PCV(%);F_VCV(%);F_VCV_CUR(A);F_VCV_FLT
5213;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;414.0;603.0;2.16;On;30100.0;30220.0;608;40.47;No Fault;30500.0;0.67;45;1.54;No;35.29;46.67;1.60;No Fault
5243;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;414.0;600.0;2.16;On;30080.0;30200.0;608;40.47;No Fault;30490.0;0.67;45;1.54;No;35.29;46.67;1.60;No Fault
5287;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;414.0;594.0;2.16;On;30060.0;30190.0;608;40.47;No Fault;30490.0;0.67;45;1.54;No;35.29;46.67;1.60;No Fault
5318;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;414.0;591.0;2.16;On;30060.0;30180.0;608;40.47;No Fault;30480.0;0.67;45;1.54;No;35.29;46.67;1.60;No Fault
5363;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;414.0;588.0;2.16;On;30060.0;30170.0;607;40.47;No Fault;30480.0;0.67;45;1.54;No;35.29;46.67;1.61;No Fault
5393;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.5;582.0;2.16;On;30060.0;30160.0;602;40.47;No Fault;30480.0;0.67;45;1.54;No;35.29;46.67;1.61;No Fault
5423;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.5;579.0;2.16;On;30060.0;30160.0;597;40.47;No Fault;30470.0;0.67;45;1.54;No;35.29;46.67;1.61;No Fault
5469;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.5;573.0;2.16;On;30060.0;30150.0;592;40.47;No Fault;30470.0;0.67;45;1.54;No;35.29;46.67;1.61;No Fault
5498;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.5;570.0;2.16;On;30060.0;30140.0;586;40.47;No Fault;30440.0;0.67;45;1.54;No;35.29;46.67;1.61;No Fault
5543;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.5;567.0;2.16;On;30060.0;30130.0;582;40.47;No Fault;30400.0;0.67;45;1.54;No;35.29;46.67;1.62;No Fault
5573;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.5;561.0;2.16;On;30060.0;30120.0;576;40.47;No Fault;30370.0;0.67;45;1.54;No;35.29;46.67;1.62;No Fault
5603;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.5;558.0;2.16;On;30060.0;30110.0;571;40.47;No Fault;30340.0;0.67;45;1.54;No;35.29;46.67;1.62;No Fault
5633;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.5;555.0;2.16;On;30060.0;30110.0;566;40.47;No Fault;30310.0;0.67;45;1.54;No;35.29;46.67;1.62;No Fault
5678;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.5;549.0;2.16;On;30060.0;30100.0;561;40.47;No Fault;30270.0;0.67;45;1.54;No;35.29;46.67;1.62;No Fault
5723;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.5;546.0;2.16;On;30060.0;30090.0;556;40.47;No Fault;30240.0;0.67;45;1.54;No;35.29;46.67;1.63;No Fault
5768;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.5;543.0;2.16;On;30060.0;30080.0;551;40.47;No Fault;30210.0;0.67;45;1.54;No;35.29;46.67;1.63;No Fault
5798;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.0;537.0;2.16;On;30060.0;30070.0;546;40.47;No Fault;30180.0;0.67;45;1.54;No;35.29;46.67;1.62;No Fault
5843;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.0;534.0;2.16;On;30060.0;30070.0;540;40.47;No Fault;30140.0;0.66;45;1.54;No;35.29;46.67;1.62;No Fault
5873;On;31.87;Off;30056.0;30060.0;30210.0;Not Low;413.0;528.0;2.15;On;30060.0;30060.0;536;40.47;No Fault;30110.0;0.66;45;1.54;No;35.29;46.67;1.62;No Fault
5903;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;413.0;525.0;2.15;On;30060.0;30050.0;530;40.47;No Fault;30080.0;0.66;45;1.54;No;35.29;46.67;1.62;No Fault
5950;On;31.87;Off;30064.0;30060.0;30000.0;Not Low;413.0;522.0;2.15;On;30060.0;30040.0;525;40.47;No Fault;30040.0;0.66;45;1.54;No;35.29;46.67;1.62;No Fault
5978;On;31.87;Off;30064.0;30060.0;30000.0;Not Low;413.0;516.0;2.15;On;30060.0;30030.0;520;40.47;No Fault;30010.0;0.66;45;1.54;No;35.29;46.67;1.62;No Fault
6008;On;31.87;Off;30072.0;30060.0;30000.0;Not Low;413.0;513.0;2.15;On;30060.0;30020.0;515;40.47;No Fault;29980.0;0.66;45;1.54;No;35.29;46.67;1.62;No Fault
6038;On;31.87;Off;30072.0;30060.0;30000.0;Not Low;413.0;519.0;2.15;On;30060.0;30020.0;510;40.47;No Fault;29950.0;0.66;45;1.54;No;35.29;46.67;1.62;No Fault
6083;On;31.87;Off;30080.0;30060.0;30000.0;Not Low;413.0;525.0;2.15;On;30060.0;30010.0;505;40.48;No Fault;29910.0;0.66;45;1.54;No;35.29;46.27;1.62;No Fault
6128;On;31.87;Off;30080.0;30060.0;30000.0;Not Low;413.0;531.0;2.15;On;30210.0;30000.0;500;40.48;No Fault;29880.0;0.66;45;1.54;No;35.29;46.27;1.62;No Fault
6173;On;31.87;Off;30088.0;30060.0;30000.0;Not Low;413.0;534.0;2.15;On;30350.0;30190.0;494;40.48;No Fault;29850.0;0.66;45;1.54;No;35.29;46.27;1.61;No Fault
6203;On;31.87;Off;30088.0;30060.0;30000.0;Not Low;412.5;540.0;2.15;On;30500.0;30390.0;502;40.48;No Fault;29820.0;0.66;45;1.54;No;35.29;46.27;1.61;No Fault
6248;On;31.87;Off;30096.0;30060.0;30000.0;Not Low;412.5;546.0;2.15;On;30640.0;30580.0;509;40.48;No Fault;29780.0;0.65;45;1.54;No;35.29;46.27;1.61;No Fault
6283;On;31.87;Off;30096.0;30060.0;30000.0;Not Low;412.5;552.0;2.15;On;30790.0;30770.0;516;40.47;No Fault;29750.0;0.65;45;1.54;No;35.29;46.27;1.61;No Fault
6321;On;31.87;Off;30096.0;30060.0;30000.0;Not Low;412.5;558.0;2.15;On;30930.0;30960.0;524;40.47;No Fault;30000.0;0.65;45;1.54;No;35.29;46.27;1.61;No Fault
6367;On;31.87;Off;30104.0;30060.0;30000.0;Not Low;412.5;564.0;2.15;On;31080.0;31160.0;531;40.47;No Fault;30260.0;0.66;45;1.54;No;35.29;46.27;1.61;No Fault
6396;On;31.87;Off;30104.0;30060.0;30000.0;Not Low;412.5;570.0;2.15;On;31220.0;31350.0;538;40.47;No Fault;30510.0;0.66;45;1.54;No;35.29;46.27;1.61;No Fault
6442;On;31.87;Off;30112.0;30060.0;30000.0;Not Low;412.5;576.0;2.15;On;31370.0;31540.0;546;40.47;No Fault;30770.0;0.66;45;1.54;No;35.29;46.27;1.61;No Fault
6471;On;31.87;Off;30112.0;30060.0;30000.0;Not Low;412.5;579.0;2.15;On;31510.0;31730.0;553;40.47;No Fault;31020.0;0.67;45;1.54;No;35.29;46.27;1.61;No Fault
6502;On;31.87;Off;30120.0;30060.0;30000.0;Not Low;412.5;585.0;2.15;On;31660.0;31930.0;560;40.47;No Fault;31270.0;0.67;45;1.54;No;35.29;46.27;1.60;No Fault
6532;On;31.87;Off;30120.0;30060.0;30000.0;Not Low;412.5;591.0;2.15;On;31810.0;32120.0;568;40.46;No Fault;31530.0;0.68;45;1.54;No;35.29;46.27;1.60;No Fault
6577;On;31.87;Off;30128.0;30060.0;30000.0;Not Low;412.5;597.0;2.15;On;31950.0;32310.0;575;40.46;No Fault;31780.0;0.68;45;1.54;No;35.69;45.88;1.60;No Fault
6623;On;31.87;Off;30128.0;30060.0;30000.0;Not Low;412.0;603.0;2.15;On;32100.0;32510.0;582;40.46;No Fault;32040.0;0.68;45;1.54;No;35.69;45.88;1.59;No Fault
6668;On;31.87;Off;30136.0;30060.0;30000.0;Not Low;412.0;609.0;2.15;On;32240.0;32700.0;590;40.46;No Fault;32290.0;0.69;45;1.54;No;35.69;45.88;1.59;No Fault
6698;On;31.87;Off;30136.0;30060.0;30000.0;Not Low;412.0;615.0;2.15;On;32390.0;32890.0;597;40.46;No Fault;32540.0;0.69;45;1.54;No;35.69;45.49;1.58;No Fault
6743;On;31.87;Off;30672.0;30470.0;31150.0;Not Low;412.0;618.0;2.15;On;32530.0;33080.0;604;40.46;No Fault;32800.0;0.69;45;1.54;No;35.69;45.49;1.57;No Fault
6804;On;31.87;Off;31216.0;30470.0;31150.0;Not Low;412.0;624.0;2.15;On;32680.0;33280.0;612;40.46;No Fault;33050.0;0.70;45;1.54;No;35.69;45.10;1.57;No Fault
6833;On;31.87;Off;31752.0;30470.0;31150.0;Not Low;412.0;630.0;2.15;On;32820.0;33470.0;619;40.45;No Fault;33310.0;0.70;45;1.54;No;36.08;45.10;1.56;No Fault
6878;On;31.87;Off;32296.0;30470.0;31150.0;Not Low;412.0;636.0;2.15;On;32970.0;33660.0;627;40.45;No Fault;33560.0;0.71;45;1.54;No;36.08;45.10;1.56;No Fault
6923;On;31.87;Off;32832.0;30470.0;31150.0;Not Low;411.5;642.0;2.15;On;33110.0;33850.0;634;40.45;No Fault;33820.0;0.71;45;1.54;No;36.08;44.71;1.55;No Fault
6968;On;31.87;Off;33376.0;30470.0;31150.0;Not Low;411.5;648.0;2.14;On;33260.0;34050.0;641;40.45;No Fault;34070.0;0.71;45;1.54;No;36.08;44.71;1.55;No Fault
6998;On;31.87;Off;33912.0;30470.0;31150.0;Not Low;411.5;654.0;2.14;On;33970.0;34240.0;649;40.45;No Fault;34320.0;0.72;45;1.54;No;36.08;44.71;1.54;No Fault
7043;On;31.87;Off;34456.0;30470.0;31150.0;Not Low;411.5;660.0;2.14;On;34670.0;35050.0;656;40.45;No Fault;34580.0;0.72;45;1.54;No;36.47;44.31;1.54;No Fault
7073;On;31.87;Off;34992.0;30470.0;31150.0;Not Low;411.0;666.0;2.14;On;35380.0;35870.0;666;40.45;No Fault;34830.0;0.73;45;1.54;No;36.47;44.31;1.53;No Fault
7103;On;31.87;Off;35536.0;30470.0;31150.0;Not Low;411.0;672.0;2.14;On;36080.0;36680.0;677;40.45;No Fault;35090.0;0.73;45;1.54;No;36.47;44.31;1.52;No Fault
7133;On;31.87;Off;36072.0;30470.0;31150.0;Not Low;411.0;678.0;2.14;On;36790.0;37490.0;688;40.45;No Fault;35340.0;0.73;45;1.54;No;36.47;43.92;1.52;No Fault
7178;On;31.87;Off;36608.0;30470.0;31150.0;Not Low;411.0;684.0;2.14;On;37500.0;38300.0;698;40.45;No Fault;36330.0;0.74;45;1.54;No;36.47;43.92;1.51;No Fault
7223;On;31.87;Off;37152.0;30470.0;31150.0;Not Low;410.5;690.0;2.14;On;38200.0;39120.0;708;40.45;No Fault;37320.0;0.75;45;1.54;No;36.47;43.53;1.51;No Fault
7268;On;31.87;Off;37688.0;30470.0;31150.0;Not Low;410.5;696.0;2.14;On;38910.0;39930.0;719;40.45;No Fault;38310.0;0.76;45;1.54;No;36.86;43.53;1.50;No Fault
7298;On;31.87;Off;38232.0;30470.0;31150.0;Not Low;410.5;702.0;2.14;On;39610.0;40740.0;730;40.45;No Fault;39310.0;0.78;45;1.54;No;36.86;43.53;1.50;No Fault
7328;On;31.87;Off;38768.0;30470.0;31150.0;Not Low;410.0;705.0;2.14;On;40320.0;41550.0;740;40.45;No Fault;40300.0;0.79;45;1.54;No;36.86;43.14;1.49;No Fault
7373;On;31.87;Off;39312.0;30470.0;31150.0;Not Low;410.0;711.0;2.14;On;41030.0;42370.0;750;40.45;No Fault;41290.0;0.80;45;1.54;No;37.25;43.14;1.48;No Fault
7402;On;31.87;Off;39848.0;30470.0;31150.0;Not Low;410.0;717.0;2.14;On;41730.0;43180.0;761;40.45;No Fault;42280.0;0.82;45;1.54;No;37.25;43.14;1.48;No Fault
7433;On;31.87;Off;40392.0;30470.0;31150.0;Not Low;410.0;723.0;2.14;On;42440.0;43990.0;772;40.45;No Fault;43270.0;0.83;45;1.54;No;37.65;43.14;1.48;No Fault
7478;On;31.87;Off;40928.0;30470.0;31150.0;Not Low;409.5;729.0;2.14;On;43140.0;44810.0;782;40.45;No Fault;44260.0;0.84;45;1.54;No;38.04;43.14;1.47;No Fault
7508;On;31.87;Off;41472.0;30470.0;31150.0;Not Low;409.5;735.0;2.14;On;43850.0;45620.0;792;40.45;No Fault;45250.0;0.85;45;1.54;No;38.04;42.75;1.47;No Fault
7539;On;31.87;Off;42008.0;30470.0;31150.0;Not Low;409.5;741.0;2.13;On;44550.0;46430.0;803;40.45;No Fault;46240.0;0.87;45;1.54;No;38.43;42.75;1.46;No Fault
7568;On;31.87;Off;43568.0;42810.0;44990.0;Not Low;409.5;747.0;2.13;On;45260.0;47240.0;814;40.45;No Fault;47240.0;0.87;45;1.54;No;38.43;42.75;1.46;No Fault
7614;On;31.87;Off;45120.0;42810.0;44990.0;Not Low;409.0;753.0;2.13;On;45970.0;48060.0;824;40.45;No Fault;48230.0;0.89;45;1.54;No;38.82;42.75;1.46;No Fault
7644;On;31.87;Off;46680.0;42810.0;44990.0;Not Low;409.0;759.0;2.13;On;46670.0;48870.0;834;40.45;No Fault;49220.0;0.90;45;1.54;No;39.22;42.75;1.45;No Fault
7673;On;31.87;Off;48232.0;42810.0;44990.0;Not Low;409.0;765.0;2.13;On;47380.0;49680.0;845;40.45;No Fault;50210.0;0.91;45;1.54;No;39.22;42.75;1.45;No Fault
7703;On;31.87;Off;49792.0;42810.0;44990.0;Not Low;409.0;765.0;2.13;On;48080.0;50490.0;856;40.45;No Fault;51200.0;0.93;45;1.54;No;39.61;42.75;1.45;No Fault
7734;On;31.87;Off;51352.0;42810.0;44990.0;Not Low;409.5;765.0;2.13;On;48790.0;51310.0;866;40.45;No Fault;52190.0;0.94;45;1.54;No;40.00;42.35;1.44;No Fault
7778;On;31.87;Off;52904.0;42810.0;44990.0;Not Low;409.5;765.0;2.14;On;50620.0;52120.0;876;40.45;No Fault;53180.0;0.95;45;1.54;No;40.00;42.35;1.44;No Fault
7823;On;31.87;Off;54464.0;42810.0;44990.0;Not Low;409.5;765.0;2.14;On;52440.0;53920.0;887;40.45;No Fault;54180.0;0.97;45;1.54;No;40.39;42.35;1.43;No Fault
7868;On;31.87;Off;56016.0;42810.0;44990.0;Not Low;409.5;765.0;2.14;On;54270.0;55720.0;895;40.45;No Fault;55170.0;0.98;45;1.54;No;40.78;42.35;1.43;No Fault
7913;On;31.87;Off;57576.0;42810.0;44990.0;Not Low;409.5;765.0;2.14;On;56100.0;57520.0;904;40.45;No Fault;56160.0;0.99;45;1.54;No;40.78;42.35;1.43;No Fault
7944;On;31.87;Off;59136.0;42810.0;44990.0;Not Low;409.5;765.0;2.15;On;57930.0;59320.0;912;40.45;No Fault;57150.0;1.00;45;1.54;No;41.18;42.35;1.42;No Fault
7973;On;31.87;Off;60688.0;42810.0;44990.0;Not Low;410.0;765.0;2.15;On;59750.0;61120.0;920;40.45;No Fault;59010.0;1.02;45;1.54;No;41.18;42.35;1.42;No Fault
8003;On;31.87;Off;62248.0;42810.0;44990.0;Not Low;410.0;765.0;2.15;On;61580.0;62920.0;928;40.45;No Fault;60880.0;1.04;45;1.54;No;41.57;42.35;1.41;No Fault
8033;On;31.87;Off;63800.0;42810.0;44990.0;Not Low;410.0;765.0;2.16;On;63410.0;64720.0;937;40.46;No Fault;62740.0;1.06;45;1.54;No;41.96;41.96;1.41;No Fault
8078;On;31.87;Off;65360.0;42810.0;44990.0;Not Low;410.0;765.0;2.16;On;65240.0;66520.0;945;40.46;No Fault;64600.0;1.09;45;1.54;No;41.96;41.96;1.41;No Fault
8123;On;31.87;Off;66912.0;42810.0;44990.0;Not Low;410.0;765.0;2.16;On;67060.0;68320.0;953;40.46;No Fault;66470.0;1.10;45;1.54;No;42.35;41.96;1.40;No Fault
8168;On;31.87;Off;68472.0;42810.0;44990.0;Not Low;410.5;765.0;2.16;On;68890.0;70120.0;962;40.46;No Fault;68330.0;1.13;45;1.54;No;42.75;41.96;1.40;No Fault
8198;On;31.87;Off;70032.0;42810.0;44990.0;Not Low;410.5;765.0;2.17;On;70720.0;71930.0;970;40.46;No Fault;70200.0;1.15;45;1.54;No;42.75;41.96;1.39;No Fault
8229;On;31.87;Off;71584.0;42810.0;44990.0;Not Low;410.5;765.0;2.17;On;72540.0;73730.0;978;40.47;No Fault;72060.0;1.17;45;1.54;No;43.14;41.96;1.40;No Fault
8271;On;31.87;Off;73144.0;42810.0;44990.0;Not Low;410.5;765.0;2.17;On;74370.0;75530.0;986;40.47;No Fault;73920.0;1.19;45;1.54;No;43.14;41.96;1.40;No Fault
8302;On;31.87;Off;74696.0;42810.0;44990.0;Not Low;410.5;765.0;2.17;On;76200.0;77330.0;995;40.47;No Fault;75790.0;1.22;45;1.54;No;43.53;41.96;1.40;No Fault
8332;On;31.87;Off;76256.0;42810.0;44990.0;Not Low;410.5;765.0;2.18;On;78030.0;79130.0;1003;40.47;No Fault;77650.0;1.24;45;1.54;No;43.53;41.96;1.40;No Fault
8377;On;31.87;Off;77104.0;77860.0;79110.0;Not Low;411.0;765.0;2.18;On;79850.0;80930.0;1012;40.47;No Fault;79510.0;1.26;45;1.54;No;43.92;42.35;1.41;No Fault
8423;On;31.87;Off;77960.0;77860.0;79110.0;Not Low;411.0;765.0;2.18;On;81680.0;82730.0;1020;40.48;No Fault;81380.0;1.29;45;1.54;No;43.92;42.35;1.41;No Fault
8467;On;31.87;Off;78808.0;77860.0;79110.0;Not Low;411.0;765.0;2.18;On;83510.0;84530.0;1028;40.48;No Fault;83240.0;1.30;45;1.54;No;44.31;42.35;1.41;No Fault
8497;On;31.87;Off;79656.0;77860.0;79110.0;Not Low;411.0;765.0;2.19;On;85340.0;86330.0;1036;40.48;No Fault;85100.0;1.33;45;1.54;No;44.31;42.35;1.41;No Fault
8527;On;31.87;Off;80512.0;77860.0;79110.0;Not Low;411.0;765.0;2.19;On;87160.0;88130.0;1044;40.48;No Fault;86970.0;1.35;45;1.54;No;44.71;42.35;1.41;No Fault
8572;On;31.87;Off;81360.0;77860.0;79110.0;Not Low;411.5;765.0;2.19;On;88990.0;89930.0;1053;40.48;No Fault;88830.0;1.37;45;1.54;No;44.71;42.35;1.41;No Fault
8617;On;31.87;Off;82208.0;77860.0;79110.0;Not Low;411.5;765.0;2.19;On;89370.0;91730.0;1061;40.48;No Fault;90700.0;1.39;45;1.54;No;45.10;42.35;1.42;No Fault
8662;On;31.87;Off;83064.0;77860.0;79110.0;Not Low;411.5;765.0;2.18;On;89750.0;91970.0;1070;40.48;No Fault;92560.0;1.42;45;1.54;No;45.10;42.35;1.42;No Fault
8692;On;31.87;Off;83912.0;77860.0;79110.0;Not Low;411.5;765.0;2.18;On;90130.0;92210.0;1070;40.49;No Fault;94420.0;1.44;45;1.54;No;45.49;42.35;1.42;No Fault
8737;On;31.87;Off;84760.0;77860.0;79110.0;Not Low;412.0;765.0;2.18;On;90510.0;92450.0;1070;40.49;No Fault;96290.0;1.46;45;1.54;No;45.49;42.35;1.43;No Fault
8767;On;31.87;Off;85616.0;77860.0;79110.0;Not Low;412.0;765.0;2.18;On;90890.0;92690.0;1071;40.49;No Fault;98150.0;1.48;45;1.54;No;45.88;42.35;1.43;No Fault
8797;On;31.87;Off;86464.0;77860.0;79110.0;Not Low;412.0;765.0;2.18;On;91270.0;92930.0;1072;40.48;No Fault;98150.0;1.51;45;1.54;No;45.88;42.75;1.43;No Fault
8827;On;31.87;Off;87312.0;77860.0;79110.0;Not Low;412.0;765.0;2.18;On;91650.0;93160.0;1072;40.48;No Fault;98150.0;1.51;45;1.54;No;46.27;42.75;1.43;No Fault
8871;On;31.87;Off;88160.0;77860.0;79110.0;Not Low;412.5;765.0;2.17;On;92030.0;93400.0;1072;40.48;No Fault;98150.0;1.51;45;1.54;No;46.27;42.75;1.43;No Fault
8902;On;31.87;Off;89016.0;77860.0;79110.0;Not Low;412.5;765.0;2.17;On;92410.0;93640.0;1073;40.48;No Fault;98150.0;1.51;45;1.54;No;46.67;42.75;1.43;No Fault
8932;On;31.87;Off;89864.0;77860.0;79110.0;Not Low;412.5;765.0;2.17;On;92790.0;93880.0;1073;40.48;No Fault;98150.0;1.51;45;1.54;No;46.67;42.75;1.44;No Fault
8977;On;31.87;Off;90712.0;77860.0;79110.0;Not Low;412.5;765.0;2.17;On;93170.0;94120.0;1074;40.48;No Fault;98150.0;1.51;45;1.54;No;46.67;42.75;1.44;No Fault
9007;On;31.87;Off;91568.0;77860.0;79110.0;Not Low;412.5;765.0;2.17;On;93550.0;94360.0;1074;40.48;No Fault;98150.0;1.51;45;1.54;No;46.67;42.75;1.44;No Fault
9037;On;31.87;Off;92416.0;77860.0;79110.0;Not Low;413.0;765.0;2.17;On;93930.0;94600.0;1075;40.48;No Fault;98150.0;1.51;45;1.54;No;47.06;42.75;1.44;No Fault
9082;On;31.87;Off;93264.0;77860.0;79110.0;Not Low;413.0;765.0;2.16;On;94310.0;94840.0;1075;40.48;No Fault;98150.0;1.51;45;1.54;No;47.06;42.75;1.44;No Fault
9112;On;31.87;Off;94120.0;77860.0;79110.0;Not Low;413.0;765.0;2.16;On;94690.0;95080.0;1076;40.48;No Fault;98150.0;1.52;45;1.54;No;47.06;42.75;1.44;No Fault
9143;On;31.87;Off;94968.0;77860.0;79110.0;Not Low;413.0;765.0;2.16;On;95070.0;95320.0;1076;40.48;No Fault;98150.0;1.52;45;1.54;No;47.06;42.75;1.44;No Fault
9172;On;31.87;Off;95784.0;95750.0;94780.0;Not Low;413.5;765.0;2.16;On;95450.0;95560.0;1077;40.48;No Fault;98150.0;1.52;45;1.54;No;47.45;42.75;1.44;No Fault
9203;On;31.87;Off;96600.0;95750.0;94780.0;Not Low;413.5;765.0;2.16;On;95830.0;95790.0;1077;40.48;No Fault;98150.0;1.52;45;1.54;No;47.45;42.75;1.44;No Fault
9232;On;31.87;Off;97408.0;95750.0;94780.0;Not Low;413.5;765.0;2.16;On;96210.0;96030.0;1078;40.48;No Fault;98150.0;1.52;45;1.54;No;47.45;42.75;1.44;No Fault
9262;On;31.87;Off;98224.0;95750.0;94780.0;Not Low;413.5;765.0;2.15;On;96590.0;96270.0;1078;40.48;No Fault;98150.0;1.52;45;1.54;No;47.45;42.75;1.44;No Fault
9292;On;31.87;Off;99040.0;95750.0;94780.0;Not Low;413.5;765.0;2.15;On;96970.0;96510.0;1078;40.48;No Fault;98150.0;1.52;45;1.54;No;47.84;42.75;1.44;No Fault
9322;On;31.87;Off;99856.0;95750.0;94780.0;Not Low;413.5;765.0;2.15;On;97350.0;96750.0;1079;40.48;No Fault;98150.0;1.52;45;1.54;No;47.84;42.35;1.44;No Fault
9367;On;31.87;Off;100664.0;95750.0;94780.0;Not Low;414.0;765.0;2.15;On;98400.0;96990.0;1080;40.48;No Fault;98150.0;1.52;45;1.54;No;47.84;42.35;1.45;No Fault
9396;On;31.87;Off;101480.0;95750.0;94780.0;Not Low;414.0;765.0;2.16;On;99450.0;98240.0;1080;40.48;No Fault;98150.0;1.52;45;1.54;No;47.84;42.35;1.45;No Fault
9427;On;31.87;Off;102296.0;95750.0;94780.0;Not Low;414.0;765.0;2.16;On;100500.0;99480.0;1084;40.48;No Fault;98150.0;1.52;45;1.54;No;47.84;42.35;1.45;No Fault
9471;On;31.87;Off;103112.0;95750.0;94780.0;Not Low;414.0;765.0;2.16;On;101550.0;100730.0;1088;40.48;No Fault;98150.0;1.52;45;1.54;No;48.24;42.35;1.45;No Fault
9501;On;31.87;Off;103928.0;95750.0;94780.0;Not Low;414.0;765.0;2.16;On;102600.0;101970.0;1093;40.47;No Fault;98150.0;1.52;45;1.54;No;48.24;42.35;1.45;No Fault
9532;On;31.87;Off;104736.0;95750.0;94780.0;Not Low;414.0;765.0;2.16;On;103650.0;103220.0;1097;40.47;No Fault;99630.0;1.52;45;1.54;No;48.24;42.35;1.45;No Fault
9577;On;31.87;Off;105552.0;95750.0;94780.0;Not Low;414.0;765.0;2.16;On;104700.0;104470.0;1101;40.47;No Fault;101120.0;1.54;45;1.54;No;48.24;42.35;1.45;No Fault
9621;On;31.87;Off;106368.0;95750.0;94780.0;Not Low;414.5;765.0;2.17;On;105750.0;105710.0;1106;40.47;No Fault;102600.0;1.56;45;1.54;No;48.63;42.35;1.45;No Fault
9667;On;31.87;Off;107184.0;95750.0;94780.0;Not Low;414.5;765.0;2.17;On;106800.0;106960.0;1110;40.47;No Fault;104090.0;1.58;45;1.54;No;48.63;42.35;1.45;No Fault
9697;On;31.87;Off;107992.0;95750.0;94780.0;Not Low;414.5;765.0;2.17;On;107850.0;108200.0;1114;40.47;No Fault;105570.0;1.60;45;1.54;No;48.63;42.35;1.45;No Fault
9727;On;31.87;Off;108808.0;95750.0;94780.0;Not Low;414.5;765.0;2.17;On;108910.0;109450.0;1118;40.47;No Fault;107060.0;1.61;45;1.54;No;49.02;42.35;1.45;No Fault
9772;On;31.87;Off;109624.0;95750.0;94780.0;Not Low;414.5;765.0;2.17;On;109960.0;110700.0;1122;40.47;No Fault;108540.0;1.63;45;1.54;No;49.02;42.35;1.45;No Fault
9802;On;31.87;Off;110440.0;95750.0;94780.0;Not Low;414.5;765.0;2.17;On;111010.0;111940.0;1127;40.47;No Fault;110030.0;1.65;45;1.54;No;49.41;42.35;1.45;No Fault
9832;On;31.87;Off;111248.0;95750.0;94780.0;Not Low;414.5;765.0;2.17;On;112060.0;113190.0;1131;40.47;No Fault;111510.0;1.67;45;1.54;No;49.41;42.35;1.45;No Fault
9877;On;31.87;Off;112064.0;95750.0;94780.0;Not Low;414.5;765.0;2.18;On;113110.0;114430.0;1135;40.47;No Fault;113000.0;1.69;45;1.54;No;49.80;42.35;1.45;No Fault
9922;On;31.87;Off;112880.0;95750.0;94780.0;Not Low;415.0;765.0;2.18;On;114160.0;115680.0;1140;40.46;No Fault;114480.0;1.71;45;1.54;No;49.80;42.35;1.45;No Fault
9967;On;31.87;Off;113696.0;114870.0;115210.0;Not Low;415.0;765.0;2.18;On;115210.0;116920.0;1144;40.46;No Fault;115960.0;1.73;45;1.54;No;50.20;42.35;1.46;No Fault
10012;On;31.87;Off;114512.0;114870.0;115210.0;Not Low;415.0;765.0;2.18;On;116260.0;118170.0;1148;40.46;No Fault;117450.0;1.74;45;1.54;No;50.20;42.35;1.46;No Fault
10043;On;31.87;Off;115328.0;114870.0;115210.0;Not Low;415.0;765.0;2.18;On;117310.0;119420.0;1152;40.46;No Fault;118930.0;1.76;45;1.54;No;50.59;42.35;1.46;No Fault
10072;On;31.87;Off;116136.0;114870.0;115210.0;Not Low;415.5;765.0;2.18;On;118360.0;120660.0;1156;40.46;No Fault;120420.0;1.78;45;1.54;No;50.59;42.35;1.46;No Fault
10117;On;31.87;Off;116952.0;114870.0;115210.0;Not Low;415.5;765.0;2.19;On;119410.0;121910.0;1161;40.46;No Fault;121900.0;1.79;45;1.54;No;50.98;42.35;1.46;No Fault
10162;On;31.87;Off;117768.0;114870.0;115210.0;Not Low;416.0;765.0;2.19;On;120460.0;123150.0;1165;40.46;No Fault;123390.0;1.81;45;1.54;No;50.98;42.75;1.46;No Fault
